OBJECTID,GEOID,COUNTYFP,COUNTYNAME,ALAND,AWATER,Threshold,PctPopLI,Shape_Length,Shape_Area
3337,518100454202,810,Virginia Beach city,942554,0,HUD,0.253,5282.212548802,1471011.68068361
3338,511670304021,167,Russell County,124805562,1270321,FPL,0.297995780590717,64619.4505766713,197717369.514643
3339,516708203002,670,Hopewell city,2131144,0,HUD,0.88,8214.68817831636,3373867.50795773
3340,518200032001,820,Waynesboro city,11886766,85478,HUD,0.654,30064.2658055284,19338190.8338177
3341,518200033003,820,Waynesboro city,1590458,39720,HUD,0.57,8165.77471346418,2635413.9535155
3342,510853201001,085,Hanover County,52831027,857391,HUD,0.141,65381.4583837276,86268597.1875855
3343,510950801021,095,James City County,6346913,25738,HUD,0.626,13384.9825691307,10068891.3598654
3344,510950802051,095,James City County,1765563,0,HUD,0.763,10979.2172930905,2795803.96398551
3345,510110403001,011,Appomattox County,171325305,585493,HUD,0.341,95723.66771602,272686663.904286
3346,510790301022,079,Greene County,4840674,248550,HUD,0.546,14650.5955502531,8270492.7197866
3347,511539010092,153,Prince William County,1168023,19954,HUD,0,6501.64980740782,1949359.01519846
3348,510594915011,059,Fairfax County,1127116,4055,HUD,0.279,7983.95824497203,1867342.46443168
3349,510594913021,059,Fairfax County,416261,18792,HUD,0.281,4042.37045971767,717957.996954281
3350,510594914041,059,Fairfax County,717941,4067,HUD,0.087,5386.90969673722,1191018.38725723
3351,510594917012,059,Fairfax County,389996,5180,HUD,0.289,3628.34266287111,652716.504525626
3352,510594918011,059,Fairfax County,833816,541,HUD,0.475,6566.94119115953,1377930.38388405
3353,511770203051,177,Spotsylvania County,1203047,0,HUD,0.597,5871.31371616572,1953314.88661183
3354,511770203115,177,Spotsylvania County,8349995,38312,HUD,0.86,17315.6620283872,13599686.5883062
3355,511770204081,177,Spotsylvania County,3055770,233668,HUD,0.262,11572.5117001701,5349684.95602754
3356,511770202023,177,Spotsylvania County,1178782,2193,HUD,0.33,6576.48340703718,1918773.14855181
3357,511770202031,177,Spotsylvania County,3177741,68901,HUD,0.236,11726.618937289,5271653.24870642
3358,517600706013,760,Richmond city,213307,0,HUD,0.836,2540.9020798157,339459.605933969
3359,517600706022,760,Richmond city,754014,0,HUD,0.74,4724.34427475158,1199756.94406983
3360,517600212001,760,Richmond city,910277,0,HUD,0.649,5657.27189741149,1449209.66976004
3361,517600414002,760,Richmond city,279242,0,HUD,0.574,3247.98174407303,444981.511752649
3362,517600409002,760,Richmond city,330737,0,HUD,0.498,2919.79220537838,527130.704026434
3363,517600711003,760,Richmond city,804411,0,HUD,0.872,4888.95005180426,1281106.46588277
3364,516600001022,660,Harrisonburg city,801429,0,HUD,0.373,5091.11356218204,1308720.31375818
3365,516600004011,660,Harrisonburg city,823723,7437,HUD,0.202,7287.89780241686,1358317.87269268
3366,511210202021,121,Montgomery County,1433162,3958,HUD,0.484,6987.51114881642,2268301.3587394
3367,510499302001,049,Cumberland County,98939887,743905,FPL,0.195137976346912,75214.4743224159,158639399.797627
3368,510499302003,049,Cumberland County,17910894,191983,FPL,0.288186606471031,25504.2226018327,28679466.8514177
3369,510499302002,049,Cumberland County,89412215,642485,FPL,0.277199621570483,67077.3567698955,142897554.628326
3370,517600110002,760,Richmond city,347169,0,HUD,0.55,3624.74398592925,553426.752922875
3371,517600202002,760,Richmond city,324322,0,HUD,0.91,3247.22982708072,516868.896342994
3372,511539012251,153,Prince William County,1298646,0,HUD,0.33,6355.1727095353,2133176.67945709
3373,511539013042,153,Prince William County,7733976,150825,HUD,0.275,20130.3637953317,12968803.7713443
3374,511539019002,153,Prince William County,2426347,28436,HUD,0.616,10770.1583713378,4046596.83477675
3375,511119302002,111,Lunenburg County,150775989,146704,FPL,0.237248840803709,68892.5026778142,237328325.809561
3376,511119301001,111,Lunenburg County,64888917,166335,FPL,0.369055592766242,58598.3089721534,102207237.293289
3377,511119303002,111,Lunenburg County,113293584,188324,FPL,0.500484966052376,71804.3846360697,177673162.894213
3378,511119302004,111,Lunenburg County,196644190,261117,FPL,0.186594202898551,110105.579582828,308583753.727753
3379,511119302003,111,Lunenburg County,161211917,89612,FPL,0.288840262582057,137494.783284008,252942313.639748
3380,511119303001,111,Lunenburg County,205366960,483360,FPL,0.273638968481375,96339.7608349102,322235701.335472
3381,511119302001,111,Lunenburg County,22274411,58407,FPL,0.660647103085026,33800.7388829578,35063407.100683
3382,510731002031,073,Gloucester County,3453550,0,HUD,0.322,11211.5712881289,5485387.28741294
3383,510731002032,073,Gloucester County,34022381,22427173,HUD,0.518,60454.6768683207,89611831.3532341
3384,510594917011,059,Fairfax County,761517,19833,HUD,0.295,5182.83970141037,1290423.52898333
3385,510594918012,059,Fairfax County,299419,16046,HUD,0.47,3332.31133988875,520982.955414624
3386,510594915012,059,Fairfax County,797563,4700,HUD,0.482,6293.88835494604,1324535.65344152
3387,510594915013,059,Fairfax County,610749,1836,HUD,0.117,4613.83321106836,1011336.29851802
3388,510594917041,059,Fairfax County,155858,1123,HUD,0.385,2538.31588694953,259249.124040657
3389,510594811032,059,Fairfax County,159283,0,HUD,0.593,2373.14584709176,263718.366490114
3390,510599802001,059,Fairfax County,9975740,14482,HUD,0,22318.5969383353,16529278.9952791
3391,510594811042,059,Fairfax County,74278,0,HUD,0.229,1459.61299923166,122964.639861773
3392,511770202041,177,Spotsylvania County,2182685,53545,HUD,0.191,9505.54444591301,3631042.6633863
3393,511770202032,177,Spotsylvania County,4415866,13930,HUD,0.392,12311.624038662,7190582.71343322
3394,511770203052,177,Spotsylvania County,1557448,6020,HUD,0.024,8892.15257320113,2538756.24420155
3395,517600204003,760,Richmond city,868651,0,HUD,1,7456.84673440695,1384207.01626519
3396,517600602001,760,Richmond city,1046642,0,HUD,0.636,8022.48053470095,1666407.745287
3397,517600412001,760,Richmond city,318618,0,HUD,0.688,3410.97372580186,507633.570815174
3398,510853205001,085,Hanover County,18396782,362266,HUD,0.279,38651.5734430458,30093417.1404317
3399,516600001011,660,Harrisonburg city,415971,0,HUD,0.488,3370.43442935261,679311.208229435
3400,516600003012,660,Harrisonburg city,802494,0,HUD,0.369,6272.29235729856,1310230.55152612
3401,511850201002,185,Tazewell County,31587039,5471,FPL,0.444943820224719,40208.8076497916,49953642.1654731
3402,511539016025,153,Prince William County,726592,17948,HUD,0.544,4756.45679015037,1227399.76162687
3403,511539015043,153,Prince William County,1169776,9740,HUD,0.215,8625.0700033705,1945982.10830682
3404,510731002034,073,Gloucester County,8659188,145503,HUD,0.445,15682.6412969097,13969430.856625
3405,510594214004,059,Fairfax County,293318,0,HUD,0.222,3756.31369267942,483249.784298932
3406,510594155004,059,Fairfax County,623152,0,HUD,0.59,5136.040298442,1025734.81534785
3407,510594516012,059,Fairfax County,620168,0,HUD,0.297,6351.32361289211,1023946.42697089
3408,510594221021,059,Fairfax County,4043082,48624,HUD,0.371,18001.6644206719,6726243.76447825
3409,510594528012,059,Fairfax County,251361,0,HUD,0.73,3315.61482937735,414978.15068654
3410,510594302022,059,Fairfax County,1014584,4756,HUD,0.103,7307.79015490604,1681512.46582159
3411,510594211011,059,Fairfax County,848264,0,HUD,0.248,8754.53192867342,1396838.2281679
3412,510594213002,059,Fairfax County,6744677,331428,HUD,0.146,19627.8032275619,11652715.8909957
3413,510594309012,059,Fairfax County,739049,0,HUD,0.186,5467.05664947468,1218135.8368741
3414,510594913011,059,Fairfax County,11913948,1086726,HUD,0.078,22404.4252955541,21443791.7201604
3415,510594923001,059,Fairfax County,989972,4863,HUD,0.308,7450.27918251359,1637442.725622
3416,510594402023,059,Fairfax County,1699980,20410,HUD,0.473,12995.8219937894,2840975.3335429
3417,510594822034,059,Fairfax County,224927,0,HUD,0.087,2522.02975831264,372517.261165462
3418,517402105001,740,Portsmouth city,1012667,0,HUD,0.786,5849.86074843945,1583995.89369245
3419,517402131012,740,Portsmouth city,440956,0,HUD,0.591,5046.73251139176,690261.290284534
3420,517402117003,740,Portsmouth city,708309,0,HUD,0.901,6295.34594841923,1107357.49129925
3421,517402130011,740,Portsmouth city,14485595,20482509,HUD,0,33985.8551656133,54803260.0264112
3422,517402131035,740,Portsmouth city,732205,0,HUD,0.277,4937.46304785616,1146910.34507621
3423,517402131042,740,Portsmouth city,1387035,162246,HUD,0.199,8162.8486303181,2426532.1222569
3424,517402121001,740,Portsmouth city,807926,61779,HUD,0.946,6383.16764452941,1359990.06217962
3425,517402128013,740,Portsmouth city,1086216,13319,HUD,0.795,7130.19245595208,1718582.44919464
3426,510594811061,059,Fairfax County,792595,0,HUD,0.125,5158.87453639109,1311513.96440614
3427,510594812022,059,Fairfax County,220840,0,HUD,0.627,3116.72627049386,365555.668714802
3428,510594905011,059,Fairfax County,307751,1685,HUD,0.657,3443.72709414087,510743.177019577
3429,510594810002,059,Fairfax County,660864,0,HUD,0.441,5469.70464777324,1094584.97510751
3430,510594901012,059,Fairfax County,513978,0,HUD,0.504,4016.754442572,849061.458963969
3431,510594917042,059,Fairfax County,700035,4483,HUD,0.328,4505.0325025281,1163293.73866305
3432,511770203092,177,Spotsylvania County,1742267,10016,HUD,0.19,8609.27213866513,2844423.08324403
3433,511770201131,177,Spotsylvania County,10405524,955762,HUD,0.132,23315.8609905236,18448404.4669354
3434,511770201133,177,Spotsylvania County,1286495,24258,HUD,0.291,7115.20822613883,2130412.2471768
3435,511770201111,177,Spotsylvania County,1949435,4966,HUD,0.428,8345.27094361067,3176914.44295692
3436,517600706011,760,Richmond city,1700970,0,HUD,0.87,8444.15486421724,2707428.32556409
3437,517600504001,760,Richmond city,1018378,0,HUD,0.154,5957.4462767307,1624034.87630564
3438,517600207001,760,Richmond city,204004,0,HUD,0.741,2923.83611332053,325018.943799744
3439,517600208001,760,Richmond city,219953,0,HUD,0.602,2456.97008365902,350342.443366823
3440,517600706021,760,Richmond city,1365315,0,HUD,0.776,7447.49007979993,2173133.37302998
3441,510990401003,099,King George County,10615543,514556,HUD,0.718,17639.1985666439,18120091.14278
3442,511076112072,107,Loudoun County,1645496,33219,HUD,0.125,9086.57709806722,2786212.96106513
3443,511650107002,165,Rockingham County,34120015,141620,HUD,0.356,42588.2543784575,56153469.6811095
3444,516800011001,680,Lynchburg city,883967,0,HUD,0.826,5360.17197776458,1403312.62254334
3445,516800014003,680,Lynchburg city,328800,0,HUD,0,3188.69416580925,521180.148756026
3446,515102001021,510,Alexandria city,83515,0,HUD,0.658,1597.32442635677,137821.967593761
3447,510690506003,069,Frederick County,3799667,31280,HUD,0.497,11046.2131847487,6369283.45363462
3448,511076112052,107,Loudoun County,2293519,20418,HUD,0.21,8531.90687583785,3839291.51705009
3449,511076112021,107,Loudoun County,2074583,51839,HUD,0.061,9435.29145974309,3531166.88049741
3450,510594811041,059,Fairfax County,200906,0,HUD,0.17,2373.16817782317,332594.50425752
3451,510594219002,059,Fairfax County,13024768,87997,HUD,0.495,24146.4914986682,21575907.4189215
3452,510594524001,059,Fairfax County,947711,0,HUD,0.437,5296.35330775881,1562943.76224117
3453,510594207002,059,Fairfax County,1654170,0,HUD,0.149,9860.3423601848,2726265.05777147
3454,510594528011,059,Fairfax County,801267,572,HUD,0.388,7115.96687695415,1323538.32822161
3455,510594154011,059,Fairfax County,829952,0,HUD,0.265,7960.7366661174,1366756.62705921
3456,510594151001,059,Fairfax County,816774,6408,HUD,0.065,5285.72309323415,1356702.56936803
3457,517402131032,740,Portsmouth city,609405,0,HUD,0.566,4902.47349939451,954132.832451395
3458,517402131033,740,Portsmouth city,1038852,0,HUD,0.642,6179.69459584148,1626615.75965547
3459,517402131034,740,Portsmouth city,1133955,0,HUD,0.372,5909.59103670177,1775842.92292105
3460,517402119001,740,Portsmouth city,366800,0,HUD,0.843,3963.51244696465,573466.110510969
3461,517402127013,740,Portsmouth city,1331821,44662,HUD,0.495,6955.8291100936,2150559.19096937
3462,517402127014,740,Portsmouth city,518476,284641,HUD,0.39,4802.72934948627,1254777.79972554
3463,517409801001,740,Portsmouth city,2676072,970586,HUD,0,12120.000357545,5700070.17809052
3464,517402128012,740,Portsmouth city,503094,0,HUD,0.932,4248.03301544197,786455.978657774
3465,517402131041,740,Portsmouth city,1198909,55715,HUD,0.278,7627.48760711491,1964669.65044999
3466,517402114001,740,Portsmouth city,470913,0,HUD,0.784,3677.54567140867,736473.511826751
3467,510594917033,059,Fairfax County,242493,0,HUD,0.564,3242.68002418142,400395.309420064
3468,510594308023,059,Fairfax County,523827,0,HUD,0.281,4388.02686635706,863560.097069754
3469,510594308022,059,Fairfax County,268856,0,HUD,0.437,3173.24115554918,443195.224391543
3470,510594914013,059,Fairfax County,325749,0,HUD,0.284,3244.02986391625,537635.507924548
3471,510594912021,059,Fairfax County,750047,29207,HUD,0.469,5199.39392480604,1286358.35793095
3472,510594405013,059,Fairfax County,1508586,1527,HUD,0.09,7450.96176005398,2492214.05842335
3473,511770202042,177,Spotsylvania County,1633633,0,HUD,0.235,7282.6163160248,2651820.80381382
3474,511770203043,177,Spotsylvania County,441147,8708,HUD,0.44,4068.78884008428,730886.579071468
3475,511770204062,177,Spotsylvania County,44222566,15228,HUD,0.507,36518.1067238924,71654894.9598482
3476,511770201102,177,Spotsylvania County,839645,0,HUD,0.64,5149.19090880545,1364764.11861748
3477,510350806011,035,Carroll County,64250584,49021,FPL,0.239795918367347,53469.3887821566,99940689.7270823
3478,511770202012,177,Spotsylvania County,3438673,137130,HUD,0.407,12224.3115423635,5810533.88939322
3479,517600604004,760,Richmond city,521062,0,HUD,0.562,3912.50066336255,829509.433173333
3480,511498502004,149,Prince George County,997662,0,HUD,0.463,5328.92384683325,1576468.07832819
3481,511498501001,149,Prince George County,3157101,220374,HUD,0,12134.1367089189,5347402.75479709
3482,511870206021,187,Warren County,14735900,25459,HUD,0.428,26277.5633637985,24400728.1013211
3483,511870204003,187,Warren County,1418791,98369,HUD,0.418,7803.616325377,2511022.23132064
3484,511870207002,187,Warren County,70224793,1267148,HUD,0.321,60709.8832172365,117975947.636901
3485,511870206022,187,Warren County,31974837,69968,HUD,0.464,39854.9281824429,52931398.5833218
3486,511870203003,187,Warren County,26510654,503132,HUD,0.204,35065.0240627502,44740841.9132819
3487,511870204001,187,Warren County,476498,0,HUD,0.779,4520.02786085217,788517.47729253
3488,511870204004,187,Warren County,2809095,281251,HUD,0.508,9030.05617225254,5112956.43106898
3489,511870203002,187,Warren County,10826729,143735,HUD,0.167,26644.5512756942,18160434.530452
3490,511870203005,187,Warren County,26369267,547081,HUD,0.336,39876.5775755136,44519858.0407807
3491,511870206011,187,Warren County,15674637,716558,HUD,0.379,29974.1393045088,27138227.272715
3492,511870206012,187,Warren County,11182529,25085,HUD,0.27,22302.2103255492,18543109.6905035
3493,511870203001,187,Warren County,5565514,227510,HUD,0.614,20515.5501606636,9594874.59330795
3494,511870205001,187,Warren County,1305852,54058,HUD,0.412,7182.67690734818,2250845.41727747
3495,511870203004,187,Warren County,47579130,1333193,HUD,0.147,71029.3458267107,80816658.9464928
3496,511870207001,187,Warren County,82253809,551946,HUD,0.187,81281.7605098061,136622499.713273
3497,511870204002,187,Warren County,308613,0,HUD,0.681,3128.11324330191,510740.795099838
3498,510853207011,085,Hanover County,8877958,150366,HUD,0.265,19467.7004758999,14446615.2025217
3499,511552107001,155,Pulaski County,3121121,2520,HUD,0.398,12212.1034515487,4921118.81645099
3500,511552107002,155,Pulaski County,1664270,2179,HUD,0.211,10332.2392948451,2624708.94029853
3501,511552107003,155,Pulaski County,584466,0,HUD,0.283,6644.64648029574,920543.709299378
3502,511076112093,107,Loudoun County,473449,0,HUD,0.155,4040.73235385683,785896.344552082
3503,511076112041,107,Loudoun County,1090458,24959,HUD,0.18,8506.71994688907,1851266.84432265
3504,511076115022,107,Loudoun County,3132430,28038,HUD,0.271,10190.2585450201,5242578.49470399
3505,511076115012,107,Loudoun County,609772,5103,HUD,0,4632.98891021229,1020225.2926435
3506,511552103004,155,Pulaski County,1068942,11445,HUD,0.312,6424.38279956918,1699430.53479459
3507,511539001001,153,Prince William County,1051928,390394,HUD,0.366,7705.46096812454,2368912.85341375
3508,511539004081,153,Prince William County,1079249,0,HUD,0.296,7737.01264332886,1770848.89349606
3509,511539004092,153,Prince William County,1008037,0,HUD,0.652,5654.54345148968,1654059.19622036
3510,511539004102,153,Prince William County,2073836,0,HUD,0.551,8042.4132452529,3402477.71719073
3511,516500106012,650,Hampton city,668695,188733,HUD,0.743,4852.65948731292,1347765.94001268
3512,516500108001,650,Hampton city,958389,297075,HUD,0.666,7653.07178855742,1973818.47867479
3513,516500114001,650,Hampton city,1874694,222934,HUD,0.791,8309.23338617906,3296797.60613742
3514,516500103071,650,Hampton city,3508815,130076,HUD,0.211,12153.8422566824,5725361.22216176
